image_id,Prediction_1,Prediction_2,Prediction_3,Prediction_4,Prediction_5
4359057370,botanical_garden,aquarium,wheat_field,field/cultivated,corn_field
4380383592,hospital,campus,kasbah,hospital_room,building_facade
4366769180,aquarium,wheat_field,corn_field,florist_shop/indoor,ice_floe
4417881632,aquarium,museum/indoor,natural_history_museum,science_museum,underwater/ocean_deep
4011662834,wave,ice_shelf,igloo,ice_floe,ocean
4348959853,igloo,ice_shelf,kennel/outdoor,ice_floe,yard
4358174921,museum/indoor,science_museum,art_gallery,home_theater,television_studio
4373519649,atrium/public,airport_terminal,elevator_shaft,forest/broadleaf,kennel/outdoor
4345840903,bow_window/indoor,home_theater,shopfront,server_room,museum/indoor
4346370783,jewelry_shop,gift_shop,bakery/shop,drugstore,science_museum
4326744748,coffee_shop,bakery/shop,jewelry_shop,beauty_salon,chemistry_lab
4371072592,staircase,museum/indoor,bank_vault,science_museum,natural_history_museum
4381518130,museum/indoor,science_museum,clean_room,clothing_store,jewelry_shop
4340789099,clothing_store,dressing_room,nursery,childs_room,igloo
4365758121,iceberg,clothing_store,shower,aquarium,gift_shop
4356656929,shower,jewelry_shop,bathroom,fountain,jacuzzi/indoor
4366192594,museum/indoor,locker_room,clean_room,department_store,art_gallery
4364690071,shopping_mall/indoor,pharmacy,atrium/public,alley,arcade
4381704584,science_museum,museum/indoor,artists_loft,art_gallery,booth/indoor
4338957067,florist_shop/indoor,botanical_garden,aquarium,underwater/ocean_deep,iceberg
4358048720,snowfield,driveway,forest_road,forest_path,field_road
4385060833,reception,jewelry_shop,booth/indoor,office,computer_room
4377361761,underwater/ocean_deep,ocean,ice_floe,aquarium,ice_shelf
4385649240,museum/indoor,alcove,science_museum,pharmacy,archive
4320216719,castle,kasbah,palace,aqueduct,skyscraper
4355748944,lake/natural,harbor,marsh,boathouse,pier
4383072743,nursery,childs_room,berth,kindergarden_classroom,art_studio
4380042411,landfill,hangar/outdoor,slum,beach,hangar/indoor
4339750730,kindergarden_classroom,pet_shop,office_cubicles,candy_store,booth/indoor
4351522842,childs_room,gift_shop,drugstore,flea_market/indoor,ice_cream_parlor
4376324834,schoolhouse,barn,oast_house,mansion,cottage
4382094218,bedroom,hospital_room,youth_hostel,nursery,hotel_room
4380576847,aquarium,wheat_field,veterinarians_office,underwater/ocean_deep,fountain
4375679707,iceberg,ice_floe,desert/sand,ice_shelf,crevasse
4411818970,excavation,construction_site,farm,heliport,barn
4323749827,jewelry_shop,banquet_hall,ice_floe,clean_room,museum/indoor
4371990107,field_road,highway,forest_road,beach,lagoon
4370405769,fountain,water_park,aquarium,underwater/ocean_deep,shower
3094804990,art_gallery,museum/indoor,nursery,art_studio,childs_room
4380718839,dressing_room,bowling_alley,locker_room,conference_room,bathroom
4376785478,drugstore,pharmacy,hospital,booth/indoor,hardware_store
4328619489,greenhouse/indoor,atrium/public,greenhouse/outdoor,museum/indoor,shopping_mall/indoor
4381525881,apartment_building/outdoor,skyscraper,construction_site,office_building,tower
4362847350,playroom,ball_pit,playground,childs_room,amusement_park
4383503887,skyscraper,tower,church/outdoor,office_building,downtown
4370080253,airfield,heliport,museum/indoor,glacier,science_museum
4376591311,museum/indoor,ice_skating_rink/outdoor,science_museum,ice_skating_rink/indoor,shoe_shop
4367673840,bathroom,hotel_room,shower,beauty_salon,airplane_cabin
4356879685,ball_pit,field/cultivated,fabric_store,art_studio,art_gallery
4315376114,sky,ocean,beach,desert/sand,wheat_field
4374221669,living_room,waiting_room,bedroom,hotel_room,hospital_room
4376208690,swimming_pool/indoor,hotel/outdoor,tower,water_park,skyscraper
4377931518,art_gallery,artists_loft,art_studio,art_school,childs_room
2697530097,nursery,jewelry_shop,gift_shop,museum/indoor,childs_room
4371730658,tundra,badlands,sky,desert_road,valley
4382100802,conference_room,banquet_hall,restaurant,dining_hall,dining_room
4352753493,ball_pit,kindergarden_classroom,kennel/outdoor,art_school,art_studio
5054072673,dressing_room,beauty_salon,shower,clothing_store,bathroom
4344623929,clean_room,beauty_salon,nursery,drugstore,pharmacy
4361675195,desert/sand,forest_road,desert_road,snowfield,zen_garden
4319851600,ice_floe,iceberg,veterinarians_office,ice_shelf,crevasse
4355047165,wheat_field,sky,corn_field,field/wild,desert/vegetation
4328712431,beach,beach_house,coast,ocean,harbor
4371201316,skyscraper,tower,windmill,office_building,oast_house
4407124930,airport_terminal,parking_garage/indoor,crosswalk,alley,street
4334628642,aquarium,underwater/ocean_deep,pond,corn_field,natural_history_museum
4368054009,museum/indoor,ice_floe,ice_cream_parlor,natural_history_museum,ice_shelf
4371506930,beach,ice_floe,ocean,coast,lagoon
4318261751,playroom,childs_room,art_school,kindergarden_classroom,art_studio
4378234516,booth/indoor,archive,ticket_booth,clean_room,office_cubicles
4381817101,physics_laboratory,science_museum,museum/indoor,chemistry_lab,clean_room
4380845410,pharmacy,drugstore,department_store,hospital,ice_cream_parlor
4341050892,ice_floe,iceberg,ice_shelf,glacier,aquarium
4372314043,greenhouse/outdoor,greenhouse/indoor,kennel/outdoor,office_building,atrium/public
4333681728,airplane_cabin,shower,oast_house,shoe_shop,clothing_store
4381341956,nursing_home,archive,recreation_room,classroom,office
4382987942,ice_floe,ice_shelf,childs_room,windmill,glacier
4351537284,underwater/ocean_deep,beauty_salon,candy_store,childs_room,corn_field
4374490632,motel,swimming_pool/indoor,swimming_pool/outdoor,water_park,bowling_alley
4380003107,mosque/outdoor,mausoleum,arch,palace,gazebo/exterior
4688551070,shoe_shop,toyshop,childs_room,fabric_store,doorway/outdoor
4369555998,gift_shop,clothing_store,museum/indoor,fabric_store,jewelry_shop
4367660808,barndoor,elevator/door,doorway/outdoor,shower,ice_shelf
4372372995,ice_skating_rink/indoor,ice_skating_rink/outdoor,crevasse,arena/hockey,ski_slope
4330309402,ice_floe,beach,snowfield,playground,beach_house
4443485021,artists_loft,entrance_hall,airport_terminal,museum/indoor,art_gallery
4379045834,clean_room,bank_vault,playground,engine_room,operating_room
4332636163,greenhouse/indoor,jacuzzi/indoor,sandbox,zen_garden,pond
4379998233,childs_room,playroom,toyshop,art_gallery,gift_shop
4641908247,aquarium,underwater/ocean_deep,botanical_garden,vegetable_garden,rainforest
4380308262,harbor,boat_deck,pier,promenade,coast
4367698789,elevator_shaft,shower,dam,ice_shelf,waterfall
4359610608,ocean,beach,wave,coast,desert/sand
4379114091,childs_room,nursery,clothing_store,gift_shop,bakery/shop
3501842228,ice_floe,ice_shelf,snowfield,iceberg,glacier
4379095552,skyscraper,office_building,tower,downtown,plaza
4367914533,zen_garden,desert/sand,snowfield,ice_floe,beach
4373529382,nursery,childs_room,art_studio,art_school,kindergarden_classroom
4330838299,natural_history_museum,science_museum,museum/indoor,clean_room,childs_room
4320595352,bow_window/indoor,jewelry_shop,elevator/door,fabric_store,server_room
4360804962,ice_cream_parlor,coffee_shop,swimming_pool/indoor,jacuzzi/indoor,swimming_pool/outdoor
4380443661,clean_room,laundromat,drugstore,auto_showroom,beauty_salon
4329363733,harbor,boat_deck,ocean,beach,beach_house
4313833458,promenade,boardwalk,bridge,pier,river
4372876885,harbor,boathouse,oilrig,castle,moat/water
4376706148,jewelry_shop,shoe_shop,gift_shop,museum/indoor,bathroom
4376208527,shower,veterinarians_office,bathroom,ice_floe,hospital_room
4369164313,home_office,office,computer_room,dorm_room,artists_loft
4369961300,mausoleum,fountain,moat/water,museum/outdoor,mosque/outdoor
4318422511,zen_garden,boardwalk,crosswalk,promenade,ice_floe
4326559313,crevasse,igloo,glacier,desert/sand,ice_shelf
4373565954,elevator_lobby,elevator/door,dressing_room,museum/indoor,office
4363102811,shoe_shop,flea_market/indoor,jewelry_shop,medina,mausoleum
4375990393,childs_room,nursery,kindergarden_classroom,playroom,gift_shop
4358172667,aquarium,bakery/shop,underwater/ocean_deep,ice_floe,ice_cream_parlor
4373296506,beauty_salon,clothing_store,clean_room,pharmacy,gift_shop
4375360193,museum/indoor,locker_room,kindergarden_classroom,elevator/door,archive
4369906238,bathroom,shower,utility_room,jacuzzi/indoor,alcove
4348175973,elevator/door,elevator_lobby,art_gallery,playroom,science_museum
4340326859,highway,crosswalk,parking_lot,raceway,runway
4371008809,childs_room,bathroom,playroom,bakery/shop,shoe_shop
4364091025,bedroom,childs_room,bedchamber,nursery,artists_loft
4379488128,florist_shop/indoor,botanical_garden,vegetable_garden,greenhouse/indoor,clothing_store
4423733990,underwater/ocean_deep,chemistry_lab,aquarium,biology_laboratory,pond
4323963181,computer_room,physics_laboratory,home_office,office,office_cubicles
4359121244,ice_shelf,ice_floe,archive,trench,museum/indoor
4385558559,childs_room,drugstore,gift_shop,pharmacy,igloo
4429758757,museum/indoor,gift_shop,art_gallery,biology_laboratory,beauty_salon
4315646061,reception,clean_room,elevator_lobby,elevator/door,office
4356220983,music_studio,playground,stage/indoor,discotheque,boxing_ring
4380296218,atrium/public,mezzanine,shopping_mall/indoor,church/indoor,entrance_hall
4378038173,ice_floe,crevasse,glacier,ice_shelf,shower
4326714538,flea_market/indoor,clothing_store,shoe_shop,gift_shop,playground
4378046672,bathroom,nursery,playroom,shower,utility_room
4380322715,downtown,crosswalk,street,office_building,skyscraper
4332690548,museum/indoor,airport_terminal,runway,ice_floe,landing_deck
4380151207,lighthouse,oast_house,desert/sand,water_tower,wheat_field
4345482768,sandbox,playground,water_park,patio,picnic_area
4367686701,clean_room,physics_laboratory,chemistry_lab,archive,museum/indoor
4382635857,ice_cream_parlor,airplane_cabin,car_interior,bakery/shop,phone_booth
4351068418,shower,bathroom,elevator/door,locker_room,elevator_lobby
4339158241,crosswalk,street,plaza,downtown,alley
4374309832,clean_room,ice_shelf,nursery,ice_floe,hotel_room
4348504509,pet_shop,candy_store,toyshop,childs_room,gift_shop
4322917924,mausoleum,mosque/outdoor,temple/asia,church/outdoor,pagoda
3951713489,clean_room,chemistry_lab,biology_laboratory,florist_shop/indoor,greenhouse/indoor
4381052187,booth/indoor,clean_room,clothing_store,hardware_store,assembly_line
4379948714,alley,medina,street,arcade,ski_resort
4372650498,art_gallery,museum/indoor,art_studio,art_school,artists_loft
4353751767,gift_shop,physics_laboratory,museum/indoor,drugstore,art_gallery
4352489830,aquarium,underwater/ocean_deep,natural_history_museum,science_museum,museum/indoor
4371627163,dressing_room,museum/indoor,art_gallery,beauty_salon,bathroom
4381715444,beach,ocean,coast,sky,lake/natural
4366076141,office_building,hospital,kennel/outdoor,shower,building_facade
4318306809,ball_pit,childs_room,playroom,berth,nursery
4381844119,booth/indoor,clothing_store,drugstore,bakery/shop,fabric_store
2901808335,laundromat,subway_station/platform,car_interior,utility_room,escalator/indoor
4362664226,gift_shop,pharmacy,drugstore,fabric_store,pet_shop
4343702445,nursery,veterinarians_office,kennel/outdoor,living_room,museum/indoor
4346221097,physics_laboratory,clean_room,repair_shop,museum/indoor,server_room
4358663603,wind_farm,windmill,desert_road,field_road,farm
4369625690,childs_room,gift_shop,pet_shop,candy_store,bakery/shop
4376892128,field/cultivated,ball_pit,field/wild,fabric_store,wheat_field
4317001197,glacier,ski_slope,crevasse,mountain_snowy,ice_skating_rink/indoor
4340969902,beach,ocean,ice_floe,coast,snowfield
4375400341,art_gallery,museum/indoor,nursery,bathroom,shower
4330197043,art_gallery,art_studio,art_school,artists_loft,museum/indoor
4373554246,museum/indoor,ice_cream_parlor,bakery/shop,science_museum,candy_store
4362501907,igloo,ice_floe,crevasse,ice_shelf,glacier
4375894296,art_gallery,museum/indoor,ice_floe,iceberg,lake/natural
4374301151,fountain,shower,bow_window/indoor,hot_spring,ice_shelf
4382109275,burial_chamber,desert/sand,badlands,medina,campsite
4346407316,playroom,kindergarden_classroom,ball_pit,nursery,childs_room
4330643076,underwater/ocean_deep,ice_floe,aquarium,natural_history_museum,archaelogical_excavation
4352624332,ice_floe,iceberg,ice_shelf,glacier,snowfield
4371324338,motel,desert/sand,desert_road,gas_station,elevator/door
4362213077,booth/indoor,kindergarden_classroom,drugstore,ice_shelf,bookstore
4357744175,auto_showroom,parking_garage/indoor,garage/indoor,auto_factory,parking_lot
4337160457,science_museum,clean_room,operating_room,museum/indoor,physics_laboratory
4378059799,shower,bathroom,sauna,atrium/public,art_gallery
4370758377,museum/outdoor,museum/indoor,mausoleum,burial_chamber,mosque/outdoor
4346584432,ice_shelf,ice_floe,snowfield,igloo,ski_slope
4322267713,florist_shop/indoor,botanical_garden,gift_shop,shower,jewelry_shop
4371898827,courtyard,plaza,shopping_mall/indoor,atrium/public,hotel/outdoor
4357584288,art_gallery,art_school,art_studio,museum/indoor,archive
4379078340,iceberg,ice_floe,igloo,crevasse,clean_room
4384460945,kindergarden_classroom,museum/indoor,art_school,art_studio,motel
4372687787,field/wild,botanical_garden,rainforest,florist_shop/indoor,marsh
4378327160,drugstore,shoe_shop,beauty_salon,shower,gift_shop
4248176327,igloo,schoolhouse,mosque/outdoor,church/outdoor,greenhouse/outdoor
4326124382,art_gallery,museum/indoor,dressing_room,science_museum,art_studio
4379553915,bakery/shop,candy_store,gift_shop,coffee_shop,childs_room
4341531665,shopfront,pharmacy,drugstore,phone_booth,clothing_store
4375629945,wheat_field,desert/sand,field/wild,corn_field,natural_history_museum
4369627633,ice_shelf,crevasse,iceberg,glacier,waterfall
4368256943,train_station/platform,subway_station/platform,arcade,atrium/public,airport_terminal
4328754920,museum/indoor,art_gallery,archive,art_studio,natural_history_museum
4382476635,science_museum,art_gallery,museum/indoor,natural_history_museum,art_studio
4334325219,desert/sand,botanical_garden,florist_shop/indoor,playroom,playground
4371606350,kennel/outdoor,pet_shop,veterinarians_office,balcony/interior,nursery
4371470453,bakery/shop,shoe_shop,gift_shop,childs_room,coffee_shop
4374384301,veterinarians_office,ice_floe,nursery,ice_shelf,iceberg
4383031315,jewelry_shop,pharmacy,drugstore,gift_shop,nursery
4361996211,carrousel,amusement_park,water_park,porch,balcony/interior
4365683634,kennel/outdoor,ice_skating_rink/outdoor,ski_slope,ice_skating_rink/indoor,shower
4386012769,field_road,driveway,forest_road,highway,street
4326011064,jewelry_shop,gift_shop,playground,tower,ice_skating_rink/outdoor
4322568724,conference_room,office,conference_center,booth/indoor,legislative_chamber
4380999225,atrium/public,shopping_mall/indoor,courtyard,arcade,alley
4363625624,pond,lake/natural,raft,ocean,fishpond
4324690847,aquarium,iceberg,underwater/ocean_deep,ice_floe,crevasse
4380865983,florist_shop/indoor,childs_room,botanical_garden,aquarium,banquet_hall
4377087210,art_gallery,alcove,artists_loft,shower,museum/indoor
4367021072,downtown,skyscraper,hospital,office_building,industrial_area
4379008116,underwater/ocean_deep,aquarium,gift_shop,ball_pit,pharmacy
4357010211,schoolhouse,museum/indoor,kindergarden_classroom,martial_arts_gym,stage/indoor
2805444984,ice_floe,ice_shelf,ice_skating_rink/outdoor,snowfield,igloo
4314922566,dressing_room,beauty_salon,clean_room,jewelry_shop,locker_room
4362975136,loading_dock,hangar/outdoor,desert/sand,motel,desert_road
4359541867,art_school,museum/indoor,art_gallery,art_studio,ice_shelf
4373520363,shopfront,elevator_lobby,elevator/door,ticket_booth,airport_terminal
4366461076,staircase,amphitheater,crosswalk,escalator/indoor,sauna
4380592337,schoolhouse,doorway/outdoor,courthouse,clean_room,mausoleum
4384759086,playground,kindergarden_classroom,science_museum,museum/indoor,natural_history_museum
4336538615,bridge,viaduct,tower,river,harbor
4377685171,skyscraper,office_building,aquarium,shower,downtown
4356457231,beach,ocean,coast,sky,wave
4348421295,train_station/platform,subway_station/platform,railroad_track,shed,kennel/outdoor
4336553088,snowfield,sky,desert/sand,ski_slope,ice_floe
4379769864,airport_terminal,natural_history_museum,shoe_shop,clean_room,science_museum
4367634713,underwater/ocean_deep,botanical_garden,corn_field,orchard,tree_farm
4376285771,iceberg,crevasse,ice_floe,glacier,ice_shelf
4317479455,highway,bus_station/indoor,field_road,loading_dock,fire_station
4319550611,catacomb,wheat_field,railroad_track,cemetery,sky
4385480788,lobby,clean_room,playground,train_interior,airport_terminal
4336045698,palace,castle,mosque/outdoor,amusement_park,oilrig
4359553239,bridge,viaduct,aqueduct,museum/outdoor,campus
4379131523,boathouse,moat/water,palace,church/outdoor,mansion
4376818804,restaurant,ice_cream_parlor,clean_room,dining_room,gift_shop
4380787738,ice_floe,ice_shelf,glacier,iceberg,crevasse
4382958115,attic,hangar/indoor,construction_site,arena/rodeo,hangar/outdoor
4376627111,bathroom,museum/indoor,shower,art_gallery,chemistry_lab
4338796403,igloo,ice_shelf,ski_resort,ice_floe,glacier
4367411695,staircase,burial_chamber,attic,basement,shower
4371338861,kennel/outdoor,pet_shop,corral,loading_dock,driveway
4357352704,shower,beauty_salon,discotheque,dressing_room,aquarium
4344573182,ice_floe,snowfield,igloo,ice_shelf,ice_skating_rink/outdoor
4373902983,balcony/interior,beach_house,pavilion,gazebo/exterior,porch
4380038401,watering_hole,field/wild,desert/vegetation,ice_floe,playground
5011599440,clothing_store,gift_shop,beauty_salon,shower,jewelry_shop
4378083614,ice_floe,beach,ocean,iceberg,coast
4350714450,crosswalk,desert/sand,ice_floe,runway,pier
4366752331,iceberg,ice_floe,ocean,coast,ice_shelf
4327075217,museum/indoor,home_theater,childs_room,nursery,art_gallery
4362030120,childs_room,nursery,motel,playroom,water_tower
4355142251,gift_shop,toyshop,clothing_store,shoe_shop,department_store
4376438463,ice_cream_parlor,biology_laboratory,aquarium,bakery/shop,chemistry_lab
4350428910,clothing_store,gift_shop,museum/indoor,arch,playroom
4347499039,childs_room,bedroom,berth,nursery,hotel_room
4377193470,playroom,childs_room,attic,stage/indoor,nursery
4361691128,museum/indoor,science_museum,natural_history_museum,art_gallery,burial_chamber
4357788204,museum/indoor,synagogue/outdoor,motel,physics_laboratory,laundromat
4345663568,natural_history_museum,museum/indoor,science_museum,nursery,jewelry_shop
4384952816,childs_room,underwater/ocean_deep,fabric_store,ball_pit,pet_shop
2058016191,dressing_room,museum/indoor,beauty_salon,gift_shop,art_gallery
4379467672,jewelry_shop,natural_history_museum,museum/indoor,gift_shop,shoe_shop
4370013406,fabric_store,desert/sand,art_studio,childs_room,art_school
4330703898,clean_room,greenhouse/outdoor,clothing_store,glacier,jewelry_shop
4373715863,desert/sand,desert/vegetation,field/wild,museum/indoor,sky
4351714828,car_interior,airplane_cabin,bathroom,beauty_salon,hospital_room
4361454969,ice_floe,drugstore,iceberg,ice_shelf,bowling_alley
4379857336,underwater/ocean_deep,art_gallery,florist_shop/indoor,science_museum,iceberg
4344376820,iceberg,sky,ice_shelf,ice_floe,tundra
4316580325,kennel/outdoor,shed,greenhouse/outdoor,yard,manufactured_home
4381734484,iceberg,ice_floe,ice_shelf,ocean,coast
4315555746,clean_room,hospital_room,operating_room,nursery,utility_room
4369867502,discotheque,stage/indoor,music_studio,childs_room,stage/outdoor
4323499923,boat_deck,ice_floe,iceberg,heliport,ocean
4382746747,server_room,airport_terminal,elevator_lobby,office_building,balcony/interior
4356948315,ice_floe,ice_shelf,iceberg,igloo,crevasse
4355230311,childs_room,nursery,ice_floe,bakery/shop,igloo
4351477395,department_store,clothing_store,locker_room,fabric_store,gift_shop
4377998779,skyscraper,tower,arch,wind_farm,amusement_park
4376613141,field/cultivated,museum/indoor,home_theater,hayfield,wheat_field
4365803088,jewelry_shop,ski_slope,gift_shop,igloo,snowfield
4383808955,forest/broadleaf,underwater/ocean_deep,forest_path,orchard,botanical_garden
4320062306,ski_slope,igloo,mountain_snowy,glacier,ski_resort
4370042902,iceberg,ice_shelf,ice_floe,ocean,ball_pit
4344585764,fabric_store,clothing_store,closet,flea_market/indoor,candy_store
3304084267,ice_floe,ice_shelf,ocean,iceberg,underwater/ocean_deep
4381282422,jewelry_shop,beauty_salon,drugstore,gift_shop,booth/indoor
4369747127,ice_floe,tundra,hangar/indoor,iceberg,campsite
4351947687,snowfield,desert/sand,beach,ice_shelf,coast
4363148391,clean_room,pharmacy,drugstore,bakery/shop,ice_cream_parlor
4377363690,igloo,ice_floe,ice_shelf,zen_garden,burial_chamber
4372182418,science_museum,museum/indoor,art_gallery,natural_history_museum,aquarium
4378815087,ice_cream_parlor,ice_floe,iceberg,bakery/shop,ice_shelf
4383180692,wind_farm,natural_history_museum,museum/indoor,windmill,tower
4325304046,ice_skating_rink/outdoor,igloo,canal/natural,lake/natural,ice_floe
4104471857,childs_room,playroom,kindergarden_classroom,bedroom,nursery
4354301462,park,promenade,field_road,orchard,botanical_garden
4369022802,greenhouse/outdoor,clean_room,museum/indoor,barndoor,bow_window/indoor
4357310537,ice_cream_parlor,car_interior,amusement_park,hospital_room,nursery
4358734860,bakery/shop,ice_cream_parlor,childs_room,coffee_shop,candy_store
4367665471,chemistry_lab,science_museum,museum/indoor,ice_cream_parlor,biology_laboratory
4385926551,childs_room,bookstore,nursery,booth/indoor,science_museum
4379240546,locker_room,clean_room,hospital_room,beauty_salon,coffee_shop
4375875205,marsh,lake/natural,lagoon,swamp,pond
4369446460,ball_pit,childs_room,aquarium,bedroom,playroom
4385526635,clothing_store,ice_cream_parlor,jewelry_shop,elevator/door,beauty_salon
4384655102,corral,pasture,stable,kennel/outdoor,farm
4358485539,bow_window/indoor,clothing_store,wind_farm,playground,closet
8157563,clean_room,clothing_store,museum/indoor,dressing_room,science_museum
4378671930,childs_room,kindergarden_classroom,art_school,museum/indoor,art_studio
4374965459,archive,art_gallery,server_room,doorway/outdoor,museum/indoor
4372628304,ice_floe,cemetery,ice_shelf,igloo,iceberg
4353170225,wheat_field,ice_floe,glacier,snowfield,corn_field
4379742229,childs_room,museum/indoor,art_studio,gift_shop,art_school
4376623322,iceberg,ice_floe,ice_shelf,sky,shower
4365863294,crevasse,ice_floe,glacier,iceberg,igloo
4378642612,ticket_booth,schoolhouse,manufactured_home,gazebo/exterior,house
4396254669,plaza,stage/outdoor,downtown,construction_site,ball_pit
4379168372,ice_shelf,iceberg,bow_window/indoor,glacier,ice_floe
4374288113,dressing_room,science_museum,museum/indoor,chemistry_lab,playroom
4365816099,stage/indoor,discotheque,music_studio,television_studio,arena/performance
4382110643,snowfield,mountain_snowy,ice_shelf,tree_farm,ski_slope
4343703129,harbor,oilrig,ice_shelf,ice_floe,ski_slope
4380374816,tundra,desert/sand,beach,watering_hole,snowfield
4368009382,ice_floe,snowfield,ice_skating_rink/outdoor,tundra,racecourse
4319531580,ice_shelf,fountain,wheat_field,corn_field,dam
4367776848,ice_floe,iceberg,ice_shelf,glacier,crevasse
4372817768,beach,ocean,coast,lagoon,wave
4375356259,elevator/door,locker_room,shower,elevator_lobby,dressing_room
4340500500,discotheque,bar,stage/indoor,coffee_shop,music_studio
4369891509,veterinarians_office,kennel/outdoor,bedroom,pet_shop,nursery
4319418443,ice_floe,ice_shelf,hot_spring,wave,river
4318952139,palace,castle,church/outdoor,mosque/outdoor,oast_house
4382548372,bakery/shop,bathroom,coffee_shop,ice_cream_parlor,jewelry_shop
4419438191,bakery/shop,ice_cream_parlor,coffee_shop,candy_store,beauty_salon
4348858779,archive,drugstore,booth/indoor,pharmacy,museum/indoor
4357625830,clean_room,computer_room,waiting_room,conference_room,conference_center
4373021698,crevasse,glacier,badlands,desert/sand,snowfield
4380931395,booth/indoor,department_store,clothing_store,drugstore,airport_terminal
4838738343,swimming_pool/indoor,fountain,swimming_pool/outdoor,aquarium,museum/indoor
4352252974,berth,clothing_store,art_studio,bedroom,car_interior
4384646267,desert/vegetation,desert/sand,vineyard,field/cultivated,mountain_path
4315660872,airport_terminal,science_museum,stage/indoor,museum/indoor,amusement_park
4380713888,office_cubicles,hospital,playroom,building_facade,art_gallery
4337808991,field/wild,botanical_garden,wheat_field,aquarium,vegetable_garden
4378645971,nursery,bow_window/indoor,playground,childs_room,ice_floe
4386410392,jewelry_shop,gift_shop,chemistry_lab,igloo,desert/sand
4326440860,arch,hangar/outdoor,industrial_area,drugstore,museum/outdoor
4383454615,motel,construction_site,water_park,amusement_park,runway
4412188187,shoe_shop,jewelry_shop,gift_shop,clothing_store,museum/indoor
4385883328,childs_room,museum/indoor,nursery,bedchamber,throne_room
4316544126,bow_window/indoor,artists_loft,attic,basement,entrance_hall
4344339074,crosswalk,art_gallery,museum/indoor,clothing_store,shower
4353388096,discotheque,shower,beauty_salon,airplane_cabin,dressing_room
4318596351,beach,snowfield,ice_floe,desert/sand,ocean
3027267685,jewelry_shop,candy_store,gift_shop,flea_market/indoor,fabric_store
4371506788,hospital,office_building,parking_garage/outdoor,building_facade,apartment_building/outdoor
4317531211,ice_floe,iceberg,ice_shelf,crevasse,glacier
4370088582,ice_shelf,iceberg,ice_floe,crevasse,glacier
4375403882,iceberg,ice_floe,ice_shelf,sky,volcano
4357298801,ski_resort,ski_slope,snowfield,mountain_snowy,ice_shelf
4320675228,snowfield,ice_floe,beach,ice_shelf,desert/sand
4322986940,playroom,airfield,home_office,heliport,wheat_field
4382548715,arena/hockey,ice_skating_rink/indoor,ice_skating_rink/outdoor,arena/performance,ski_slope
4320808115,sky,industrial_area,river,valley,harbor
4358223266,candy_store,pantry,drugstore,kindergarden_classroom,supermarket
4381853539,soccer_field,stadium/football,stadium/soccer,football_field,baseball_field
4345736881,kindergarden_classroom,booth/indoor,childs_room,ball_pit,nursery
4343145215,desert/sand,runway,landing_deck,ocean,desert_road
4403700741,slum,bazaar/outdoor,landfill,market/outdoor,amphitheater
4367719325,chemistry_lab,beauty_salon,biology_laboratory,jewelry_shop,dressing_room
4424341597,bathroom,museum/indoor,shoe_shop,art_gallery,natural_history_museum
4374961554,iceberg,clean_room,ice_floe,ice_shelf,nursery
4381516311,clothing_store,art_gallery,museum/indoor,jewelry_shop,art_studio
3705008020,mosque/outdoor,gazebo/exterior,pavilion,carrousel,nursery
4360886590,jewelry_shop,gift_shop,natural_history_museum,kindergarden_classroom,science_museum
4366888295,drugstore,hospital,pharmacy,hospital_room,booth/indoor
4377558588,art_studio,art_gallery,art_school,artists_loft,playroom
4369858555,lagoon,bakery/shop,childs_room,ocean,islet
4361056018,jacuzzi/indoor,chemistry_lab,ice_cream_parlor,beer_hall,coffee_shop
4365044709,beauty_salon,chemistry_lab,biology_laboratory,hospital_room,airplane_cabin
4372805571,wheat_field,bamboo_forest,wind_farm,desert/vegetation,botanical_garden
4333788518,museum/indoor,art_gallery,dressing_room,beauty_salon,art_studio
4367904968,chemistry_lab,jewelry_shop,oilrig,gift_shop,beauty_salon
4374992307,sky,ocean,wind_farm,ice_shelf,ice_floe
4323490857,dressing_room,museum/indoor,nursery,clean_room,clothing_store
4381707434,clean_room,clothing_store,operating_room,shoe_shop,jewelry_shop
4381787039,kindergarden_classroom,classroom,art_school,lecture_room,library/indoor
4376819314,beach,coast,ocean,desert/sand,sky
4375895836,ball_pit,clean_room,hospital_room,pharmacy,playroom
4341049162,dressing_room,elevator/door,shower,elevator_lobby,clean_room
4339513496,auto_showroom,parking_garage/indoor,auto_factory,assembly_line,gas_station
4399682587,beauty_salon,museum/indoor,art_studio,art_gallery,art_school
4380771367,ice_cream_parlor,sandbox,crosswalk,bakery/shop,art_school
4382187766,ice_floe,igloo,ice_shelf,zen_garden,snowfield
4328572667,server_room,clean_room,physics_laboratory,archive,biology_laboratory
4372376503,apartment_building/outdoor,balcony/exterior,building_facade,ski_resort,hotel/outdoor
4330976313,aquarium,underwater/ocean_deep,shoe_shop,water_park,shower
4410346130,childs_room,nursery,playroom,florist_shop/indoor,hospital_room
4373668338,underwater/ocean_deep,ice_shelf,volcano,iceberg,crevasse
4375945617,auto_showroom,hangar/outdoor,auto_factory,assembly_line,parking_lot
4346840587,sky,snowfield,ice_shelf,mountain_snowy,iceberg
4417610871,viaduct,motel,hangar/outdoor,arch,industrial_area
4380975274,museum/indoor,archive,natural_history_museum,bookstore,reception
4382337018,assembly_line,auto_factory,clean_room,archive,supermarket
4376454391,bow_window/indoor,alcove,clothing_store,museum/indoor,artists_loft
