image_id,Prediction_1,Prediction_2,Prediction_3,Prediction_4,Prediction_5,Prediction_6,Prediction_7,Prediction_8,Prediction_9,Prediction_10
4372837989,screw,nail,worm_fence,picket_fence,bannister,torch,fountain,rocking_chair,pedestal,prison
4373959725,dalmatian,Great_Dane,German_short-haired_pointer,muzzle,bull_mastiff,jaguar,Labrador_retriever,boxer,Staffordshire_bullterrier,wooden_spoon
4327192159,monitor,radio,oscilloscope,projector,microphone,espresso_maker,cellular_telephone,screen,tape_player,computer_keyboard
4370007738,palace,dome,monastery,bookshop,cinema,library,church,vault,bell_cote,organ
4319722837,thatch,hay,thresher,oxcart,broom,komondor,lumbermill,harvester,barn,yurt
4358087242,fountain,vase,lampshade,table_lamp,goblet,pedestal,perfume,pitcher,pickelhaube,torch
4366983490,loupe,reflex_camera,stopwatch,analog_clock,digital_watch,thimble,binoculars,lens_cap,lighter,sunglass
4382336669,web_site,menu,monitor,screen,notebook,binder,desktop_computer,hand-held_computer,television,laptop
4358537295,pier,breakwater,lakeside,steel_arch_bridge,suspension_bridge,dock,seashore,fireboat,container_ship,fountain
4369158646,mask,totem_pole,toyshop,butcher_shop,gong,chain_mail,vestment,altar,Indian_elephant,cleaver
4343185571,apiary,radiator,fountain,hog,chest,honeycomb,crate,window_screen,medicine_chest,sliding_door
4375419026,matchstick,paintbrush,maraca,stage,maypole,chime,torch,paddle,theater_curtain,volleyball
4378421104,binder,menu,fountain_pen,envelope,web_site,ballpoint,quill,crossword_puzzle,jigsaw_puzzle,cornet
3738877941,soccer_ball,conch,seashore,piggy_bank,swimming_trunks,bathing_cap,snorkel,sunscreen,sarong,diaper
4382882147,megalith,cannon,park_bench,military_uniform,kuvasz,llama,umbrella,groom,ice_bear,stone_wall
4357625006,scabbard,lighter,missile,projectile,rifle,pickelhaube,holster,muzzle,military_uniform,bearskin
4330735262,poncho,vault,prayer_rug,brassiere,shield,cuirass,handkerchief,necklace,mask,breastplate
4360165745,valley,lakeside,promontory,cliff,seashore,mountain_tent,alp,breakwater,beacon,stone_wall
4377853313,macaw,African_grey,cock,house_finch,toucan,vulture,hornbill,hen,European_gallinule,window_shade
4375927592,web_site,rapeseed,barn,envelope,book_jacket,jigsaw_puzzle,hay,stone_wall,television,church
4346107340,abaya,cloak,mask,sweatshirt,maillot,overskirt,brassiere,gown,trench_coat,stole
4334268592,traffic_light,car_mirror,analog_clock,projector,parking_meter,digital_clock,reflex_camera,odometer,Model_T,grille
4362463296,stretcher,mountain_tent,yurt,parachute,sleeping_bag,barrow,minibus,recreational_vehicle,minivan,volcano
4337206142,crane,wreck,drilling_platform,snowplow,missile,radio_telescope,fireboat,parachute,pirate,submarine
4365332513,mitten,wool,ski_mask,clog,poncho,buckle,purse,stole,doormat,sock
4340728554,police_van,ambulance,cab,minibus,minivan,fire_engine,garbage_truck,moving_van,tow_truck,stretcher
4376102979,Airedale,toy_poodle,miniature_poodle,standard_poodle,otterhound,Yorkshire_terrier,Norfolk_terrier,wire-haired_fox_terrier,cocker_spaniel,Irish_terrier
4380323236,wreck,prison,paintbrush,barrel,fountain,swab,pier,picket_fence,breakwater,knot
4346544293,crutch,jersey,prison,steel_drum,barbershop,laptop,marimba,neck_brace,stethoscope,potter's_wheel
4320954997,cock,hen,silky_terrier,English_setter,Shih-Tzu,Lhasa,West_Highland_white_terrier,soft-coated_wheaten_terrier,Yorkshire_terrier,miniature_schnauzer
4374190853,umbrella,spotlight,stage,traffic_light,suspension_bridge,chainlink_fence,pier,bannister,analog_clock,fountain
4381265666,pot,sulphur_butterfly,chainlink_fence,cabbage_butterfly,rapeseed,head_cabbage,fig,yellow_lady's_slipper,greenhouse,monarch
4666865258,maillot,bikini,maillot,brassiere,gown,sarong,miniskirt,hair_spray,hoopskirt,overskirt
4319662403,boathouse,lakeside,castle,fountain,suspension_bridge,canoe,palace,barn,picket_fence,balloon
4374429316,vulture,bald_eagle,kite,crane,pelican,limpkin,peacock,cock,bustard,little_blue_heron
4326715402,car_mirror,seat_belt,limousine,cinema,cab,minibus,minivan,toaster,television,convertible
4382447953,castle,palace,church,monastery,streetcar,triumphal_arch,cab,dome,fountain,vault
4381353079,horizontal_bar,stage,torch,maypole,pole,parallel_bars,unicycle,mortarboard,bearskin,trombone
4378948695,safe,perfume,tray,packet,face_powder,chest,letter_opener,switch,loupe,digital_clock
4375026011,shower_cap,mask,book_jacket,ski_mask,envelope,wig,safety_pin,sleeping_bag,jigsaw_puzzle,jersey
4377869077,worm_fence,picket_fence,megalith,turnstile,birdhouse,park_bench,stone_wall,barn,maze,castle
4369556742,book_jacket,wall_clock,window_screen,cleaver,television,envelope,screen,brass,letter_opener,switch
4346060326,castle,suspension_bridge,jigsaw_puzzle,cliff,alp,lakeside,viaduct,valley,promontory,monastery
4363965920,bikini,swimming_trunks,sarong,sunscreen,bathing_cap,snorkel,tub,feather_boa,maillot,Band_Aid
3274644302,diaper,bathtub,tub,crib,bath_towel,maraca,Band_Aid,lens_cap,bucket,bib
4379600931,seashore,knot,corn,pier,ear,suspension_bridge,American_alligator,aircraft_carrier,African_crocodile,wreck
4365711813,oboe,sax,bassoon,electric_guitar,flute,banjo,stage,acoustic_guitar,violin,feather_boa
4359877684,Bouvier_des_Flandres,giant_schnauzer,briard,Kerry_blue_terrier,Newfoundland,Scotch_terrier,standard_poodle,toy_poodle,cocker_spaniel,Afghan_hound
4339228218,book_jacket,cassette,packet,lipstick,comic_book,paintbrush,syringe,wallet,face_powder,menu
4378943974,barbershop,hair_spray,hand_blower,screwdriver,pop_bottle,barber_chair,power_drill,beer_bottle,water_bottle,punching_bag
4337764761,pedestal,vulture,siamang,chimpanzee,unicycle,sax,kite,fur_coat,bald_eagle,cliff
4372510789,gown,overskirt,hoopskirt,cloak,groom,stole,poncho,sarong,bonnet,mushroom
4375966993,pick,mask,lighter,Band_Aid,coffee_mug,cup,shower_curtain,Christmas_stocking,remote_control,dalmatian
4315425087,home_theater,cinema,pool_table,prison,vault,church,restaurant,turnstile,punching_bag,sliding_door
4321070282,albatross,lakeside,pelican,whippet,ram,Ibizan_hound,breakwater,sandbar,seashore,Italian_greyhound
4376624164,snowplow,fireboat,container_ship,trailer_truck,traffic_light,speedboat,freight_car,space_shuttle,stage,planetarium
4411619983,tabby,Egyptian_cat,tiger_cat,lynx,bow_tie,feather_boa,plastic_bag,Siberian_husky,Eskimo_dog,mouse
4371120544,pillow,packet,mailbag,jersey,sweatshirt,sleeping_bag,swimming_trunks,quilt,handkerchief,bath_towel
4330779128,menu,packet,web_site,Band_Aid,oil_filter,carton,slot,cash_machine,comic_book,envelope
4363204827,web_site,monitor,envelope,menu,screen,notebook,comic_book,laptop,desktop_computer,desk
359044905,comic_book,crossword_puzzle,prayer_rug,tray,handkerchief,puck,web_site,menu,quilt,jigsaw_puzzle
4380459332,flagpole,beacon,planetarium,water_tower,bell_cote,cinema,crane,window_shade,mosque,pier
4385259050,ski,snowmobile,puck,pick,hair_slide,rubber_eraser,paintbrush,envelope,bobsled,pinwheel
4419469860,cornet,accordion,sax,banjo,panpipe,microphone,trombone,flute,French_horn,harmonica
4313878096,volcano,alp,beacon,wing,geyser,mountain_tent,wreck,barn,church,seashore
2568740770,wardrobe,forklift,scale,safe,throne,tobacco_shop,bookshop,bakery,sliding_door,palace
4346800332,lesser_panda,brown_bear,giant_panda,American_black_bear,sloth_bear,ice_bear,mongoose,squirrel_monkey,otter,koala
4382863472,lampshade,red_wine,goblet,washbasin,beer_glass,spotlight,coffeepot,coil,barometer,candle
4342399666,bearskin,ballplayer,go-kart,kimono,military_uniform,water_bottle,jean,racer,torch,pug
4338392422,bookshop,library,shoe_shop,tobacco_shop,vending_machine,comic_book,miniskirt,cellular_telephone,confectionery,cassette
4376056398,lampshade,spotlight,candle,hook,table_lamp,stethoscope,chain,bubble,loupe,fire_screen
4353816894,diaper,bath_towel,boxer,nipple,bassinet,beagle,pajama,French_bulldog,sleeping_bag,Chihuahua
4350096233,hummingbird,acorn,hip,cabbage_butterfly,sulphur_butterfly,lycaenid,long-horned_beetle,monarch,bee,ladybug
4363532989,fountain,geyser,snowmobile,alp,lakeside,dogsled,ski,valley,castle,breakwater
4378671988,stage,theater_curtain,fountain,torch,spotlight,electric_guitar,candle,sax,lampshade,loudspeaker
4355524440,kimono,sarong,stole,maillot,maillot,pajama,apron,brassiere,gown,bikini
4379364112,cardigan,jean,sock,wool,stole,sweatshirt,poncho,mitten,Loafer,clog
4371910435,plate,menu,soup_bowl,bagel,espresso,pretzel,ladle,crossword_puzzle,potpie,cup
4314655985,park_bench,ice_lolly,tub,maillot,bikini,tricycle,swing,teddy,barrow,military_uniform
4398003840,alp,ski,snowmobile,dogsled,snowplow,bobsled,mountain_tent,valley,solar_dish,wing
3864384092,diaper,bikini,maillot,bathtub,tub,swimming_trunks,brassiere,dumbbell,bath_towel,miniskirt
4326262515,wig,brassiere,bikini,bonnet,lipstick,gown,feather_boa,maillot,hoopskirt,groom
4369337943,volleyball,soccer_ball,balance_beam,maillot,bikini,mortarboard,rugby_ball,hoopskirt,miniskirt,maillot
4383457404,cinema,barn,prison,crane,crate,scoreboard,brass,water_tower,chainlink_fence,fountain
4368255450,beer_bottle,beer_glass,pop_bottle,thimble,hair_spray,rubber_eraser,wine_bottle,cocktail_shaker,water_bottle,perfume
4360366340,pedestal,shovel,fur_coat,obelisk,stupa,mailbox,brass,ashcan,picket_fence,snowplow
4324487212,cup,face_powder,strawberry,bakery,perfume,candle,soap_dispenser,eggnog,vase,tray
4325523593,pier,steel_arch_bridge,suspension_bridge,viaduct,fireboat,promontory,lakeside,dam,seashore,valley
4379982864,vault,manhole_cover,triumphal_arch,dome,monastery,palace,bell_cote,mosque,altar,church
4375819603,prayer_rug,altar,vault,dome,jigsaw_puzzle,mosque,monastery,church,tray,mask
4366118589,jigsaw_puzzle,spatula,doormat,trifle,chest,cleaver,waffle_iron,scale,wooden_spoon,chocolate_sauce
4346934173,cardigan,sweatshirt,fur_coat,stole,poncho,jersey,cloak,pretzel,jean,Irish_setter
4382615664,kimono,bonnet,pinwheel,hair_slide,cloak,stole,ice_lolly,bow_tie,wig,strawberry
4380102215,breakwater,lakeside,beacon,seashore,promontory,submarine,dam,dock,pier,sandbar
4367420508,padlock,folding_chair,cornet,barber_chair,turnstile,shopping_cart,trombone,sunglasses,car_mirror,toaster
4369601175,volcano,leatherback_turtle,valley,maze,stone_wall,cliff,megalith,promontory,alp,seashore
4332208949,groom,theater_curtain,pajama,gown,kimono,stage,candle,torch,grand_piano,bow_tie
4366687922,airliner,wing,airship,warplane,missile,aircraft_carrier,projectile,submarine,trimaran,parachute
4345624024,bearskin,military_uniform,ski,king_penguin,mortarboard,stage,academic_gown,cloak,paddle,fountain
2858799394,beacon,megalith,nail,water_tower,crane,obelisk,hammer,torch,matchstick,pole
4363803072,alp,tank,warplane,wreck,ant,seashore,wing,rifle,ski,beacon
4340478488,ski,military_uniform,bearskin,bobsled,alp,ski_mask,torch,rifle,crutch,shovel
4351325227,shower_curtain,washbasin,handkerchief,wardrobe,maze,quilt,bathtub,pillow,prayer_rug,toilet_seat
4335111520,alp,volcano,mountain_tent,valley,cliff,ski,tripod,promontory,snowmobile,ibex
4374281712,guinea_pig,hamster,Angora,wood_rabbit,broccoli,skunk,corn,ear,Siamese_cat,French_bulldog
4355019276,lampshade,bubble,car_mirror,spotlight,lakeside,sunglass,suspension_bridge,beer_glass,sunglasses,goblet
4321382612,swimming_trunks,bikini,fountain,maillot,bathing_cap,maillot,sarong,seashore,sandbar,tub
4335614319,bow_tie,whistle,Band_Aid,ice_lolly,lipstick,bubble,bathing_cap,cellular_telephone,barbershop,bassoon
4357545010,snowplow,ski,alp,snowmobile,dogsled,shovel,pole,speedboat,traffic_light,lakeside
4380179408,hook,chain,chime,padlock,screwdriver,unicycle,swing,shovel,ski,swab
4381222955,vulture,pelican,king_penguin,bighorn,African_grey,albatross,hornbill,ram,peacock,three-toed_sloth
4376609873,space_shuttle,liner,solar_dish,drilling_platform,aircraft_carrier,torch,stupa,crane,dock,missile
4363856784,menu,web_site,packet,book_jacket,mailbox,envelope,brass,cash_machine,vending_machine,comic_book
4376447667,space_heater,tabby,Egyptian_cat,tiger_cat,doormat,window_screen,radiator,Siamese_cat,computer_keyboard,bow_tie
4353505265,mailbox,shovel,birdhouse,picket_fence,Great_Pyrenees,ashcan,ice_bear,teddy,parking_meter,park_bench
4380127611,snowmobile,crash_helmet,motor_scooter,cannon,web_site,spotlight,moped,half_track,gasmask,amphibian
3951270163,military_uniform,pickelhaube,sax,groom,book_jacket,trench_coat,bow_tie,rifle,prison,suit
4335289158,Eskimo_dog,Siberian_husky,Egyptian_cat,malamute,tabby,tiger_cat,black-footed_ferret,lynx,timber_wolf,bath_towel
4406122059,pot,cabbage_butterfly,picket_fence,monarch,daisy,birdhouse,vase,artichoke,cardoon,buckeye
4371583036,television,web_site,monitor,groom,screen,home_theater,notebook,fountain,park_bench,laptop
4375841982,comic_book,shovel,panpipe,paintbrush,chime,carpenter's_kit,church,rubber_eraser,totem_pole,flute
2945515476,traffic_light,cab,cinema,bell_cote,fountain,limousine,fire_engine,restaurant,obelisk,church
4375002769,oxcart,ox,barrel,Great_Dane,horse_cart,llama,worm_fence,cowboy_hat,rain_barrel,muzzle
4383285909,carousel,confectionery,toyshop,cinema,restaurant,streetcar,slot,bakery,barbershop,palace
4330081174,park_bench,lakeside,patio,picket_fence,mountain_tent,suspension_bridge,worm_fence,stone_wall,greenhouse,bannister
4376443519,cash_machine,Windsor_tie,cleaver,barbershop,bow_tie,slide_rule,crossword_puzzle,syringe,limousine,plunger
4370627872,dowitcher,bittern,limpkin,redshank,wolf_spider,brambling,ruddy_turnstone,red-backed_sandpiper,fiddler_crab,ruffed_grouse
4386123366,prison,radiator,shower_curtain,vault,sliding_door,four-poster,wardrobe,bathtub,bannister,washbasin
4346371005,carton,crate,envelope,book_jacket,chest,desk,mousetrap,file,binder,ashcan
4383024918,volcano,geyser,space_shuttle,beacon,rapeseed,lakeside,cliff,fireboat,balloon,missile
4386231795,jigsaw_puzzle,window_screen,envelope,rubber_eraser,wallet,maze,pencil_box,binder,laptop,purse
4341489238,suit,bow_tie,groom,vacuum,limousine,crutch,lab_coat,trench_coat,gown,torch
4370845432,Polaroid_camera,projector,reflex_camera,radio,tape_player,cassette_player,switch,pencil_sharpener,lens_cap,modem
4381417822,bell_cote,obelisk,flagpole,palace,seashore,fountain,triumphal_arch,lakeside,pole,crane
4345209505,nail,chain,television,birdhouse,ice_bear,knot,prison,mushroom,window_screen,bubble
4369254256,cardigan,dishrag,bassinet,bonnet,poncho,hamper,lampshade,stole,sombrero,toilet_seat
4356757725,electric_locomotive,passenger_car,freight_car,steam_locomotive,streetcar,snowplow,traffic_light,bullet_train,trolleybus,lifeboat
4329889204,Eskimo_dog,Siberian_husky,dogsled,collie,malamute,Border_collie,groenendael,whippet,Samoyed,borzoi
4423847121,bathtub,bikini,tub,groom,diaper,gown,swimming_trunks,butternut_squash,brassiere,bow_tie
4378528952,pedestal,obelisk,sundial,stupa,fountain,brass,triumphal_arch,bannister,picket_fence,palace
4382286492,wool,spindle,sock,stole,mitten,bonnet,coil,dishrag,swab,knot
4315403422,volcano,suspension_bridge,viaduct,spotlight,nematode,matchstick,obelisk,beacon,wing,castle
4368260122,Band_Aid,mask,harmonica,whistle,lighter,ocarina,panpipe,bow_tie,sombrero,sunscreen
4368512853,seashore,beacon,suspension_bridge,drilling_platform,liner,barn,crane,dock,wing,volcano
4360412997,radio_telescope,tank,solar_dish,space_shuttle,patio,greenhouse,shopping_cart,aircraft_carrier,padlock,half_track
4316581051,hummingbird,bulbul,water_ouzel,ptarmigan,partridge,quail,goldfinch,ruffed_grouse,prairie_chicken,lorikeet
4352183532,park_bench,lakeside,viaduct,worm_fence,stone_wall,birdhouse,swing,chain_saw,American_egret,chainlink_fence
4373409038,strawberry,sea_anemone,bee,candle,ant,snail,lotion,orange,conch,pineapple
4354975411,wig,mask,lipstick,wool,feather_boa,necklace,bonnet,loupe,bath_towel,Band_Aid
4365199279,airship,breakwater,submarine,seashore,promontory,lakeside,wing,beacon,sandbar,parachute
4375854119,jinrikisha,rocking_chair,tricycle,turnstile,shopping_cart,patio,crutch,bicycle-built-for-two,park_bench,horse_cart
4413016323,handkerchief,pillow,apron,quilt,bib,jersey,mailbag,miniskirt,pencil_box,sleeping_bag
4371124518,totem_pole,pole,traffic_light,street_sign,parking_meter,crane,obelisk,unicycle,gas_pump,bell_cote
4341186146,shopping_basket,shopping_cart,crib,abacus,cradle,maraca,bobsled,seat_belt,toyshop,bow_tie
4378170489,tray,envelope,binder,doormat,jigsaw_puzzle,book_jacket,hair_slide,wallet,pencil_box,packet
4331373348,valley,alp,mountain_tent,viaduct,stone_wall,volcano,mountain_bike,lakeside,cliff,rapeseed
4353157823,ping-pong_ball,tennis_ball,pool_table,bulletproof_vest,marimba,cowboy_hat,electric_guitar,steel_drum,punching_bag,harmonica
4376337535,alp,valley,mountain_tent,ski,dogsled,snowmobile,bison,ibex,bighorn,king_penguin
2478339962,parallel_bars,horizontal_bar,balance_beam,barbershop,hair_spray,bathing_cap,punching_bag,ice_lolly,bow_tie,soccer_ball
4349793895,umbrella,shovel,bow_tie,parachute,mortarboard,pinwheel,miniskirt,kimono,poncho,hoopskirt
4342229066,potter's_wheel,butcher_shop,shoe_shop,grocery_store,cleaver,bakery,wok,chain_saw,mortar,lumbermill
4312987469,freight_car,shoe_shop,barbershop,shower_curtain,ashcan,swab,brassiere,butcher_shop,barrel,shovel
4328007151,shield,wall_clock,analog_clock,gong,bow,buckle,puck,drum,plate_rack,hair_slide
4419476088,forklift,fire_engine,streetcar,barbell,unicycle,gas_pump,sliding_door,rotisserie,pole,dumbbell
4338380531,carousel,harp,restaurant,starfish,suspension_bridge,torch,picket_fence,swing,fountain,king_crab
4338298920,sunglasses,miniskirt,sunglass,shower_cap,toilet_tissue,wig,bow_tie,neck_brace,bulletproof_vest,hair_spray
498914405,miniskirt,maillot,brassiere,bikini,cowboy_hat,gown,maillot,sarong,bathing_cap,shower_cap
4345837945,mouse,ocarina,hand_blower,rugby_ball,maraca,mousetrap,football_helmet,crash_helmet,piggy_bank,vacuum
4371389066,plastic_bag,chainlink_fence,pole,vulture,magpie,traffic_light,obelisk,alp,rapeseed,flagpole
4363720061,traffic_light,snowplow,cab,street_sign,garbage_truck,school_bus,ashcan,freight_car,mailbox,moving_van
4353973723,grille,Model_T,gong,drum,scale,throne,tractor,radiator,loudspeaker,shield
4364315926,umbrella,stage,sombrero,fountain,bow,kimono,drum,maraca,groom,bubble
4378190597,bagel,hotdog,bakery,French_loaf,ice_cream,purse,cheeseburger,plate,acorn_squash,honeycomb
4368801177,volcano,alp,wing,flagpole,seashore,lakeside,church,missile,web_site,geyser
4335083714,window_screen,fire_screen,loudspeaker,hamper,shower_curtain,mosquito_net,walking_stick,velvet,binder,ashcan
4334679329,puck,ski,broom,knee_pad,volleyball,ballplayer,racket,swab,soccer_ball,parachute
4360006906,tiger_cat,Egyptian_cat,lynx,tabby,space_heater,screen,window_screen,refrigerator,window_shade,laptop
115462438,window_screen,monitor,china_cabinet,window_shade,sliding_door,television,vending_machine,shower_curtain,screen,water_bottle
4346957697,kimono,pajama,vestment,marimba,sarong,groom,hoopskirt,butcher_shop,torch,gown
4366276288,bathtub,tub,washbasin,rain_barrel,soap_dispenser,toilet_seat,shower_curtain,medicine_chest,toilet_tissue,barrel
4369884094,fountain,swab,lionfish,cliff,alp,valley,coral_fungus,suspension_bridge,jellyfish,picket_fence
4360054017,butternut_squash,orange,ice_lolly,candle,bell_pepper,jack-o'-lantern,acorn_squash,pineapple,jackfruit,mortar
4369890779,castle,church,cliff,valley,geyser,fountain,television,rapeseed,megalith,beacon
4350886947,paper_towel,toilet_tissue,medicine_chest,carpenter's_kit,hammer,washbasin,power_drill,revolver,carton,iron
4361204544,guillotine,swing,theater_curtain,cradle,chime,hook,suspension_bridge,fountain,altar,birdhouse
4369576724,shovel,ski_mask,chain_saw,dogsled,clumber,Labrador_retriever,cloak,Gordon_setter,English_setter,Weimaraner
4356426284,Egyptian_cat,tabby,tiger_cat,Persian_cat,Siamese_cat,lynx,cougar,window_screen,hamster,macaque
4384516220,racer,sports_car,bobsled,go-kart,car_wheel,limousine,convertible,warplane,beach_wagon,cab
4356097691,hook,safety_pin,oscilloscope,traffic_light,matchstick,bubble,electric_guitar,nematode,spotlight,pick
4380475107,lakeside,geyser,breakwater,fountain,boathouse,dam,balloon,park_bench,valley,viaduct
4367684121,carousel,theater_curtain,bow_tie,sombrero,maraca,throne,Christmas_stocking,velvet,panpipe,mask
4358464487,necklace,chain,bib,sombrero,bolo_tie,cowboy_hat,brassiere,safety_pin,purse,hair_slide
4368268917,window_shade,sliding_door,patio,rocking_chair,table_lamp,accordion,lampshade,desktop_computer,turnstile,forklift
4316167436,bannister,picket_fence,pier,patio,worm_fence,breakwater,dam,prison,suspension_bridge,seashore
4356614111,library,bookshop,cab,palace,gondola,bell_cote,church,grocery_store,restaurant,street_sign
4314990223,church,monastery,dome,stupa,palace,mosque,fountain,bell_cote,obelisk,castle
4382990316,feather_boa,wig,neck_brace,fur_coat,cowboy_hat,snorkel,sombrero,skunk,hair_slide,academic_gown
4362663182,tabby,doormat,Egyptian_cat,tiger_cat,space_heater,carton,bow_tie,Persian_cat,computer_keyboard,remote_control
4380270669,menu,measuring_cup,binder,oscilloscope,envelope,slide_rule,ballpoint,fountain_pen,toilet_tissue,refrigerator
4323910112,fur_coat,gown,hoopskirt,overskirt,stole,lab_coat,wig,miniskirt,groom,cloak
4366765689,miniskirt,jean,trench_coat,knee_pad,umbrella,stole,bow_tie,sweatshirt,fur_coat,ski_mask
4370348498,tray,jersey,laptop,binder,envelope,book_jacket,menu,spider_web,jigsaw_puzzle,handkerchief
4379079072,web_site,book_jacket,toyshop,comic_book,tobacco_shop,bookshop,packet,vending_machine,monitor,barbershop
2179038448,stage,microphone,cornet,rotisserie,sax,safe,syringe,barbell,oboe,trombone
4372137534,jigsaw_puzzle,cliff,coral_reef,volcano,hen-of-the-woods,coral_fungus,cliff_dwelling,brain_coral,dough,conch
4340784252,geyser,shovel,sandbar,ski,grey_whale,wreck,broom,submarine,volcano,snowplow
4377251764,crane,pole,chain_saw,warplane,ski,wing,hook,dragonfly,traffic_light,drilling_platform
4327346448,fountain,cliff,chimpanzee,chain,pedestal,spider_monkey,bikini,volcano,scuba_diver,book_jacket
4344728762,worm_fence,park_bench,picket_fence,wreck,barn,paddlewheel,maze,fountain,thatch,greenhouse
4332474248,dining_table,rocking_chair,hamper,throne,fire_screen,vase,desk,chiffonier,china_cabinet,cradle
4377497761,barn,worm_fence,church,castle,maze,picket_fence,boathouse,cliff,mountain_tent,birdhouse
4379642271,shower_curtain,fountain,solar_dish,window_screen,theater_curtain,window_shade,water_bottle,cloak,gown,grey_whale
4363800058,seashore,sandbar,wreck,breakwater,lakeside,promontory,sunglass,snorkel,cliff,Cardigan
4376412557,web_site,iPod,menu,monitor,notebook,screen,laptop,desktop_computer,refrigerator,hand-held_computer
4375767508,barbershop,scale,ashcan,swab,forklift,moving_van,mobile_home,tobacco_shop,bakery,gas_pump
4376937696,Mexican_hairless,peacock,fountain,Great_Dane,crane,triceratops,llama,warthog,goose,cock
4325661020,stage,microphone,web_site,sax,theater_curtain,perfume,balance_beam,spotlight,electric_guitar,gown
4379411804,wool,dishrag,stole,bonnet,knot,poncho,mitten,coil,cardigan,swab
4362008875,wine_bottle,red_wine,pill_bottle,hair_spray,lighter,matchstick,beer_bottle,candle,menu,bookshop
3544443317,sarong,bikini,fountain,swimming_trunks,plastic_bag,gown,paintbrush,maillot,balance_beam,umbrella
3632340753,pencil_box,bib,comic_book,tray,Band_Aid,envelope,handkerchief,rubber_eraser,pillow,wallet
4333494474,alp,valley,cliff,promontory,seashore,castle,mountain_tent,marmot,geyser,lakeside
4376153372,kimono,lab_coat,tobacco_shop,vestment,library,bookshop,sweatshirt,pajama,shoji,restaurant
4360695162,jigsaw_puzzle,laptop,envelope,binder,notebook,paper_towel,cleaver,printer,sewing_machine,toilet_tissue
4387671770,viaduct,steel_arch_bridge,pier,suspension_bridge,planetarium,radio_telescope,dome,barn,church,car_mirror
4378177659,jay,quail,bulbul,chickadee,magpie,kite,coucal,ruffed_grouse,partridge,ptarmigan
4381326423,carton,envelope,shower_curtain,book_jacket,swab,balance_beam,shopping_cart,washer,packet,safe
4421300003,shoe_shop,toyshop,mask,motor_scooter,cowboy_boot,kimono,brassiere,clog,crash_helmet,pinwheel
4353110075,suspension_bridge,dam,castle,valley,viaduct,cliff,lakeside,crane,steel_arch_bridge,breakwater
4358912634,wine_bottle,remote_control,bubble,lighter,balance_beam,microphone,water_bottle,red_wine,beer_bottle,pop_bottle
4349787767,beaker,beer_glass,water_jug,measuring_cup,saltshaker,water_bottle,vase,pitcher,goblet,pop_bottle
4349388332,shovel,groom,snowmobile,snowplow,yurt,ashcan,tub,bobsled,plastic_bag,Great_Pyrenees
4354828274,stage,guillotine,toyshop,triumphal_arch,shoe_shop,altar,bell_cote,church,abaya,cinema
4380564438,prison,chainlink_fence,picket_fence,church,dam,viaduct,bannister,fountain,worm_fence,monastery
4316795638,scuba_diver,stingray,umbrella,cowboy_hat,platypus,swing,volcano,Scotch_terrier,fountain,gasmask
4324896963,reflex_camera,lens_cap,binoculars,loupe,sunglass,sunglasses,Polaroid_camera,tripod,cellular_telephone,stopwatch
4379333581,sunglasses,binoculars,television,coffee_mug,harmonica,sunglass,bow_tie,hand_blower,seat_belt,window_shade
4324446856,necklace,hip,strainer,orange,frying_pan,wok,lemon,chain,mixing_bowl,corn
3836574290,jean,miniskirt,bathing_cap,sunglasses,swimming_trunks,maze,sunglass,umbrella,cellular_telephone,running_shoe
4378678061,pillow,envelope,prayer_rug,quilt,apron,wallet,bib,handkerchief,velvet,jigsaw_puzzle
4370350843,feather_boa,wig,plastic_bag,whistle,quill,mask,teddy,maraca,shower_cap,hamper
4351215766,balloon,mask,coil,lampshade,kimono,theater_curtain,pinwheel,poncho,umbrella,jack-o'-lantern
4383485763,loggerhead,leatherback_turtle,scuba_diver,coral_reef,puffer,terrapin,eel,brain_coral,lionfish,rock_beauty
4352728970,cardigan,sunglasses,crutch,cloak,miniskirt,suit,trench_coat,jersey,sunglass,overskirt
4377349649,robin,jacamar,worm_fence,brambling,bulbul,coucal,hummingbird,water_ouzel,quail,partridge
4375515414,academic_gown,suit,mortarboard,groom,abaya,bow_tie,trench_coat,Loafer,cloak,bearskin
4380958703,drumstick,drum,stage,cornet,trombone,banjo,sax,electric_guitar,microphone,steel_drum
4839022525,miniskirt,bikini,maillot,jean,sarong,cowboy_boot,maillot,sunglasses,sunglass,swimming_trunks
4339485214,drilling_platform,wreck,crane,aircraft_carrier,dock,lifeboat,fireboat,container_ship,submarine,wing
4343905642,cloak,bonnet,wig,stole,mask,feather_boa,wool,sweatshirt,velvet,lipstick
4322775284,holster,scabbard,shovel,assault_rifle,cleaver,turnstile,hand_blower,hatchet,rifle,mortarboard
4350966227,traffic_light,fire_engine,obelisk,spotlight,fountain,suspension_bridge,triumphal_arch,bell_cote,pole,pier
4379539053,military_uniform,cash_machine,bulletproof_vest,suit,shoe_shop,refrigerator,file,carton,bookshop,photocopier
4338326587,abacus,wine_bottle,hair_slide,accordion,beer_bottle,pill_bottle,corkscrew,perfume,electric_guitar,plane
4333988437,lion,cougar,lynx,tiger,cheetah,jaguar,leopard,tiger_cat,dhole,dingo
4317171728,Band_Aid,sunscreen,street_sign,packet,lotion,book_jacket,cash_machine,web_site,hair_spray,menu
